ID,label
2404,glacier
2405,buildings
2406,street
2407,buildings
2408,forest
2409,buildings
2410,sea
2411,glacier
2412,street
2413,mountain
2414,buildings
2415,buildings
2416,sea
2417,buildings
2418,street
2419,street
2420,sea
2421,glacier
2422,glacier
2423,buildings
2424,glacier
2425,sea
2426,street
2427,sea
2428,sea
2429,forest
2430,street
2431,sea
2432,glacier
2433,glacier
2434,forest
2435,forest
2436,forest
2437,forest
2438,glacier
2439,glacier
2440,buildings
2441,forest
2442,glacier
2443,mountain
2444,glacier
2445,glacier
2446,buildings
2447,sea
2448,mountain
2449,street
2450,street
2451,street
2452,forest
2453,buildings
2454,street
2455,street
2456,street
2457,street
2458,street
2459,buildings
2460,forest
2461,buildings
2462,forest
2463,street
2464,buildings
2465,street
2466,forest
2467,mountain
2468,glacier
2469,forest
2470,sea
2471,buildings
2472,street
2473,mountain
2474,street
2475,forest
2476,buildings
2477,street
2478,glacier
2479,street
2480,street
2481,mountain
2482,street
2483,glacier
2484,buildings
2485,sea
2486,buildings
2487,sea
2488,forest
2489,glacier
2490,forest
2491,glacier
2492,sea
2493,sea
2494,sea
2495,sea
2496,forest
2497,buildings
2498,sea
2499,glacier
2500,glacier
2501,buildings
2502,sea
2503,forest
2504,street
2505,sea
2506,glacier
2507,sea
2508,glacier
2509,glacier
2510,sea
2511,forest
2512,glacier
2513,street
2514,forest
2515,buildings
2516,buildings
2517,forest
2518,buildings
2519,buildings
2520,street
2521,forest
2522,sea
2523,forest
2524,buildings
2525,forest
2526,buildings
2527,forest
2528,sea
2529,forest
2530,buildings
2531,sea
2532,sea
2533,street
2534,buildings
2535,street
2536,buildings
2537,street
2538,sea
2539,street
2540,glacier
2541,street
2542,buildings
2543,street
2544,street
2545,sea
2546,sea
2547,forest
2548,forest
2549,forest
2550,glacier
2551,mountain
2552,street
2553,forest
2554,forest
2555,glacier
2556,sea
2557,sea
2558,buildings
2559,street
2560,glacier
2561,street
2562,buildings
2563,sea
2564,buildings
2565,glacier
2566,sea
2567,glacier
2568,buildings
2569,glacier
2570,glacier
2571,street
2572,forest
2573,sea
2574,sea
2575,sea
2576,sea
2577,glacier
2578,buildings
2579,buildings
2580,glacier
2581,buildings
2582,street
2583,sea
2584,forest
2585,buildings
2586,street
2587,sea
2588,mountain
2589,forest
2590,glacier
2591,street
2592,glacier
2593,sea
2594,street
2595,forest
2596,forest
2597,sea
2598,buildings
2599,forest
2600,forest
2601,buildings
2602,sea
2603,buildings
2604,glacier
2605,forest
2606,sea
2607,street
2608,forest
2609,street
2610,glacier
2611,buildings
2612,glacier
2613,buildings
2614,sea
2615,sea
2616,buildings
2617,buildings
2618,buildings
2619,forest
2620,buildings
2621,sea
2622,street
2623,buildings
2624,forest
2625,glacier
2626,buildings
2627,sea
2628,street
2629,glacier
2630,sea
2631,street
2632,forest
2633,buildings
2634,sea
2635,buildings
2636,sea
2637,sea
2638,street
2639,forest
2640,street
2641,street
2642,mountain
2643,street
2644,glacier
2645,forest
2646,street
2647,glacier
2648,buildings
2649,sea
2650,sea
2651,forest
2652,forest
2653,forest
2654,forest
2655,buildings
2656,sea
2657,forest
2658,glacier
2659,sea
2660,street
2661,forest
2662,buildings
2663,forest
2664,sea
2665,glacier
2666,glacier
2667,street
2668,street
2669,street
2670,buildings
2671,forest
2672,buildings
2673,buildings
2674,buildings
2675,glacier
2676,buildings
2677,forest
2678,mountain
2679,glacier
2680,glacier
2681,street
2682,buildings
2683,mountain
2684,sea
2685,sea
2686,sea
2687,glacier
2688,mountain
2689,buildings
2690,buildings
2691,sea
2692,sea
2693,forest
2694,sea
2695,glacier
2696,sea
2697,forest
2698,buildings
2699,glacier
2700,glacier
2701,street
2702,sea
2703,forest
2704,sea
2705,mountain
2706,glacier
2707,street
2708,forest
2709,street
2710,street
2711,street
2712,street
2713,sea
2714,buildings
2715,buildings
2716,sea
2717,sea
2718,street
2719,glacier
2720,street
2721,glacier
2722,forest
2723,glacier
2724,mountain
2725,glacier
2726,street
2727,buildings
2728,sea
2729,sea
2730,buildings
2731,sea
2732,street
2733,street
2734,mountain
2735,forest
2736,buildings
2737,buildings
2738,street
2739,glacier
2740,sea
2741,buildings
2742,glacier
2743,buildings
2744,sea
2745,forest
2746,glacier
2747,sea
2748,sea
2749,sea
2750,sea
2751,street
2752,sea
2753,buildings
2754,forest
2755,glacier
2756,street
2757,street
2758,forest
2759,forest
2760,mountain
2761,sea
2762,mountain
2763,glacier
2764,forest
2765,street
2766,sea
2767,street
2768,street
2769,forest
2770,buildings
2771,buildings
2772,sea
2773,forest
2774,forest
2775,glacier
2776,buildings
2777,buildings
2778,forest
2779,glacier
2780,street
2781,forest
2782,forest
2783,buildings
2784,mountain
2785,glacier
2786,street
2787,buildings
2788,forest
2789,buildings
2790,buildings
2791,glacier
2792,sea
2793,glacier
2794,glacier
2795,glacier
2796,street
2797,sea
2798,buildings
2799,sea
2800,forest
2801,street
2802,sea
2803,glacier
2804,sea
2805,glacier
2806,forest
2807,glacier
2808,street
2809,sea
2810,glacier
2811,sea
2812,street
2813,buildings
2814,buildings
2815,street
2816,buildings
2817,mountain
2818,glacier
2819,buildings
2820,mountain
2821,forest
2822,street
2823,buildings
2824,forest
2825,sea
2826,buildings
2827,street
2828,forest
2829,buildings
2830,mountain
2831,buildings
2832,sea
2833,mountain
2834,street
2835,forest
2836,glacier
2837,mountain
2838,street
2839,mountain
2840,buildings
2841,forest
2842,sea
2843,sea
2844,buildings
2845,forest
2846,sea
2847,buildings
2848,sea
2849,buildings
2850,glacier
2851,sea
2852,buildings
2853,sea
2854,sea
2855,street
2856,street
2857,glacier
2858,sea
2859,street
2860,mountain
2861,street
2862,glacier
2863,buildings
2864,buildings
2865,street
2866,glacier
2867,forest
2868,street
2869,buildings
2870,forest
2871,street
2872,forest
2873,sea
2874,street
2875,glacier
2876,forest
2877,forest
2878,forest
2879,glacier
2880,street
2881,buildings
2882,mountain
2883,street
2884,mountain
2885,forest
2886,forest
2887,forest
2888,street
2889,buildings
2890,buildings
2891,street
2892,sea
2893,sea
2894,street
2895,glacier
2896,sea
2897,forest
2898,forest
2899,glacier
2900,forest
2901,buildings
2902,glacier
2903,glacier
2904,street
2905,sea
2906,forest
2907,street
2908,street
2909,sea
2910,street
2911,street
2912,forest
2913,street
2914,forest
2915,forest
2916,sea
2917,forest
2918,buildings
2919,forest
2920,glacier
2921,sea
2922,street
2923,street
2924,buildings
2925,glacier
2926,glacier
2927,sea
2928,forest
2929,glacier
2930,glacier
2931,glacier
2932,street
2933,forest
2934,glacier
2935,sea
2936,glacier
2937,mountain
2938,forest
2939,glacier
2940,glacier
2941,glacier
2942,street
2943,street
2944,buildings
2945,forest
2946,glacier
2947,glacier
2948,street
2949,glacier
2950,glacier
2951,forest
2952,forest
2953,sea
2954,sea
2955,glacier
2956,street
2957,buildings
2958,street
2959,buildings
2960,buildings
2961,mountain
2962,sea
2963,buildings
2964,buildings
2965,buildings
2966,glacier
2967,sea
2968,buildings
2969,street
2970,buildings
2971,street
2972,sea
2973,street
2974,buildings
2975,buildings
2976,forest
2977,buildings
2978,glacier
2979,street
2980,street
2981,glacier
2982,glacier
2983,sea
2984,buildings
2985,glacier
2986,buildings
2987,buildings
2988,sea
2989,street
2990,buildings
2991,street
2992,sea
2993,glacier
2994,forest
2995,street
2996,sea
2997,street
2998,sea
2999,street
3000,street
3001,street
3002,forest
3003,forest
3004,mountain
3005,glacier
3006,glacier
3007,sea
3008,street
3009,mountain
3010,sea
3011,forest
3012,glacier
3013,mountain
3014,glacier
3015,glacier
3016,forest
3017,forest
3018,sea
3019,glacier
3020,forest
3021,buildings
3022,forest
3023,buildings
3024,sea
3025,street
3026,glacier
3027,sea
3028,forest
3029,street
3030,glacier
3031,sea
3032,street
3033,buildings
3034,glacier
3035,forest
3036,sea
3037,glacier
3038,glacier
3039,street
3040,street
3041,glacier
3042,mountain
3043,buildings
3044,sea
3045,street
3046,street
3047,forest
3048,sea
3049,glacier
3050,street
3051,forest
3052,street
3053,forest
3054,glacier
3055,forest
3056,mountain
3057,street
3058,forest
3059,sea
3060,glacier
3061,buildings
3062,glacier
3063,forest
3064,mountain
3065,glacier
3066,buildings
3067,glacier
3068,forest
3069,buildings
3070,street
3071,street
3072,street
3073,street
3074,buildings
3075,sea
3076,forest
3077,forest
3078,street
3079,sea
3080,buildings
3081,sea
3082,glacier
3083,glacier
3084,buildings
3085,forest
3086,forest
3087,forest
3088,forest
3089,glacier
3090,glacier
3091,forest
3092,sea
3093,glacier
3094,buildings
3095,sea
3096,buildings
3097,buildings
3098,forest
3099,street
3100,forest
3101,forest
3102,street
3103,buildings
3104,glacier
3105,buildings
3106,street
3107,street
3108,forest
3109,street
3110,forest
3111,buildings
3112,forest
3113,street
3114,sea
3115,sea
3116,glacier
3117,glacier
3118,forest
3119,sea
3120,mountain
3121,sea
3122,street
3123,forest
3124,street
3125,buildings
3126,glacier
3127,street
3128,buildings
3129,street
3130,buildings
3131,forest
3132,glacier
3133,street
3134,sea
3135,sea
3136,buildings
3137,mountain
3138,forest
3139,buildings
3140,buildings
3141,street
3142,sea
3143,sea
3144,street
3145,buildings
3146,sea
3147,forest
3148,street
3149,forest
3150,buildings
3151,buildings
3152,buildings
3153,forest
3154,street
3155,glacier
3156,sea
3157,forest
3158,street
3159,sea
3160,sea
3161,glacier
3162,glacier
3163,forest
3164,buildings
3165,glacier
3166,forest
3167,glacier
3168,glacier
3169,glacier
3170,street
3171,buildings
3172,glacier
3173,buildings
3174,buildings
3175,forest
3176,glacier
3177,buildings
3178,buildings
3179,forest
3180,forest
3181,forest
3182,glacier
3183,street
3184,sea
3185,forest
3186,mountain
3187,buildings
3188,forest
3189,forest
3190,street
3191,buildings
3192,street
3193,buildings
3194,glacier
3195,mountain
3196,sea
3197,sea
3198,forest
3199,buildings
3200,sea
3201,glacier
3202,buildings
3203,sea
3204,street
3205,forest
3206,street
3207,sea
3208,street
3209,street
3210,glacier
3211,buildings
3212,glacier
3213,forest
3214,sea
3215,buildings
3216,glacier
3217,sea
3218,glacier
3219,street
3220,forest
3221,street
3222,street
3223,buildings
3224,street
3225,street
3226,buildings
3227,buildings
3228,sea
3229,forest
3230,glacier
3231,buildings
3232,street
3233,buildings
3234,street
3235,forest
3236,forest
3237,mountain
3238,sea
3239,glacier
3240,glacier
3241,forest
3242,forest
3243,sea
3244,mountain
3245,sea
3246,sea
3247,glacier
3248,street
3249,buildings
3250,street
3251,street
3252,mountain
3253,buildings
3254,buildings
3255,glacier
3256,glacier
3257,sea
3258,street
3259,sea
3260,sea
3261,forest
3262,glacier
3263,glacier
3264,forest
3265,forest
3266,sea
3267,glacier
3268,buildings
3269,street
3270,street
3271,forest
3272,forest
3273,glacier
3274,glacier
3275,forest
3276,sea
3277,glacier
3278,sea
3279,forest
3280,glacier
3281,glacier
3282,buildings
3283,mountain
3284,sea
3285,sea
3286,mountain
3287,forest
3288,forest
3289,sea
3290,forest
3291,sea
3292,glacier
3293,sea
3294,glacier
3295,street
3296,sea
3297,buildings
3298,glacier
3299,sea
3300,sea
3301,glacier
3302,street
3303,buildings
3304,sea
3305,buildings
3306,glacier
3307,glacier
3308,buildings
3309,buildings
3310,street
3311,glacier
3312,street
3313,sea
3314,buildings
3315,buildings
3316,buildings
3317,street
3318,sea
3319,sea
3320,glacier
3321,buildings
3322,sea
3323,mountain
3324,street
3325,glacier
3326,glacier
3327,street
3328,street
3329,glacier
3330,sea
3331,forest
3332,glacier
3333,street
3334,sea
3335,sea
3336,mountain
3337,buildings
3338,forest
3339,sea
3340,forest
3341,forest
3342,street
3343,forest
3344,glacier
3345,glacier
3346,glacier
3347,forest
3348,sea
3349,glacier
3350,street
3351,sea
3352,sea
3353,sea
3354,glacier
3355,buildings
3356,buildings
3357,street
3358,street
3359,glacier
3360,buildings
3361,forest
3362,glacier
3363,forest
3364,buildings
3365,glacier
3366,street
3367,glacier
3368,forest
3369,forest
3370,street
3371,sea
3372,buildings
3373,forest
3374,forest
3375,buildings
3376,sea
3377,sea
3378,sea
3379,buildings
3380,forest
3381,street
3382,sea
3383,sea
3384,sea
3385,forest
3386,sea
3387,buildings
3388,sea
3389,forest
3390,street
3391,glacier
3392,sea
3393,street
3394,street
3395,buildings
3396,forest
3397,street
3398,buildings
3399,sea
3400,street
3401,forest
3402,buildings
3403,glacier
3404,forest
3405,forest
3406,mountain
3407,street
3408,buildings
3409,buildings
3410,street
3411,glacier
3412,street
3413,glacier
3414,forest
3415,sea
3416,forest
3417,street
3418,forest
3419,sea
3420,buildings
3421,street
3422,forest
3423,sea
3424,sea
3425,forest
3426,buildings
3427,sea
3428,street
3429,glacier
3430,sea
3431,buildings
3432,glacier
3433,buildings
3434,sea
3435,glacier
3436,buildings
3437,forest
3438,sea
3439,forest
3440,street
3441,forest
3442,mountain
3443,sea
3444,sea
3445,forest
3446,glacier
3447,glacier
3448,street
3449,mountain
3450,street
3451,glacier
3452,forest
3453,street
3454,street
3455,sea
3456,glacier
3457,forest
3458,glacier
3459,forest
3460,glacier
3461,mountain
3462,street
3463,glacier
3464,street
3465,glacier
3466,sea
3467,mountain
3468,mountain
3469,sea
3470,forest
3471,glacier
3472,buildings
3473,sea
3474,street
3475,glacier
3476,buildings
3477,forest
3478,forest
3479,mountain
3480,buildings
3481,buildings
3482,street
3483,street
3484,sea
3485,sea
3486,street
3487,forest
3488,sea
3489,glacier
3490,forest
3491,street
3492,sea
3493,glacier
3494,street
3495,forest
3496,street
3497,mountain
3498,mountain
3499,buildings
3500,sea
3501,street
3502,street
3503,forest
3504,buildings
3505,sea
3506,forest
3507,glacier
3508,sea
3509,street
3510,buildings
3511,glacier
3512,glacier
3513,glacier
3514,forest
3515,forest
3516,sea
3517,buildings
3518,mountain
3519,sea
3520,sea
3521,street
3522,sea
3523,glacier
3524,street
3525,forest
3526,forest
3527,sea
3528,sea
3529,glacier
3530,street
3531,glacier
3532,forest
3533,glacier
3534,sea
3535,forest
3536,buildings
3537,buildings
3538,street
3539,forest
3540,buildings
3541,buildings
3542,glacier
3543,forest
3544,glacier
3545,buildings
3546,street
3547,street
3548,forest
3549,forest
3550,glacier
3551,street
3552,mountain
3553,glacier
3554,street
3555,street
3556,glacier
3557,forest
3558,forest
3559,glacier
3560,glacier
3561,glacier
3562,forest
3563,forest
3564,street
3565,forest
3566,forest
3567,forest
3568,glacier
3569,sea
3570,street
3571,buildings
3572,buildings
3573,buildings
3574,buildings
3575,street
3576,forest
3577,street
3578,forest
3579,glacier
3580,buildings
3581,buildings
3582,buildings
3583,forest
3584,forest
3585,glacier
3586,sea
3587,mountain
3588,glacier
3589,street
3590,buildings
3591,forest
3592,forest
3593,mountain
3594,glacier
3595,forest
3596,buildings
3597,buildings
3598,street
3599,buildings
3600,forest
3601,forest
3602,sea
3603,glacier
3604,sea
3605,sea
3606,street
3607,buildings
3608,sea
3609,forest
3610,glacier
3611,sea
3612,sea
3613,forest
3614,forest
3615,street
3616,glacier
3617,forest
3618,sea
3619,forest
3620,forest
3621,buildings
3622,sea
3623,buildings
3624,sea
3625,forest
3626,sea
3627,sea
3628,forest
3629,forest
3630,glacier
3631,sea
3632,glacier
3633,glacier
3634,forest
3635,forest
3636,street
3637,buildings
3638,forest
3639,glacier
3640,glacier
3641,buildings
3642,forest
3643,glacier
3644,sea
3645,sea
3646,buildings
3647,street
3648,forest
3649,glacier
3650,street
3651,sea
3652,street
3653,sea
3654,buildings
3655,glacier
3656,sea
3657,street
3658,street
3659,sea
3660,forest
3661,street
3662,sea
3663,street
3664,street
3665,sea
3666,sea
3667,mountain
3668,street
3669,street
3670,street
3671,mountain
3672,buildings
3673,sea
3674,street
3675,forest
3676,glacier
3677,glacier
3678,mountain
3679,glacier
3680,forest
3681,sea
3682,street
3683,sea
3684,buildings
3685,forest
3686,mountain
3687,buildings
3688,sea
3689,glacier
3690,street
3691,street
3692,sea
3693,glacier
3694,buildings
3695,street
3696,forest
3697,forest
3698,street
3699,sea
3700,buildings
3701,forest
3702,buildings
3703,glacier
3704,forest
3705,sea
3706,glacier
3707,glacier
3708,sea
3709,buildings
3710,sea
3711,forest
3712,buildings
3713,mountain
3714,forest
3715,street
3716,buildings
3717,sea
3718,glacier
3719,glacier
3720,glacier
3721,buildings
3722,glacier
3723,buildings
3724,glacier
3725,street
3726,forest
3727,street
3728,buildings
3729,mountain
3730,mountain
3731,glacier
3732,sea
3733,sea
3734,forest
3735,sea
3736,street
3737,buildings
3738,mountain
3739,glacier
3740,forest
3741,mountain
3742,buildings
3743,sea
3744,street
3745,buildings
3746,sea
3747,buildings
3748,forest
3749,sea
3750,buildings
3751,buildings
3752,street
3753,glacier
3754,forest
3755,street
3756,forest
3757,forest
3758,glacier
3759,street
3760,forest
3761,street
3762,sea
3763,forest
3764,sea
3765,glacier
3766,sea
3767,forest
3768,buildings
3769,street
3770,forest
3771,forest
3772,buildings
3773,street
3774,forest
3775,glacier
3776,forest
3777,forest
3778,forest
3779,forest
3780,buildings
3781,street
3782,glacier
3783,forest
3784,glacier
3785,street
3786,street
3787,forest
3788,street
3789,street
3790,street
3791,glacier
3792,glacier
3793,street
3794,forest
3795,sea
3796,glacier
3797,glacier
3798,street
3799,mountain
3800,street
3801,forest
3802,buildings
3803,buildings
3804,street
3805,mountain
3806,street
3807,buildings
3808,buildings
3809,glacier
3810,glacier
3811,forest
3812,glacier
3813,glacier
3814,buildings
3815,glacier
3816,buildings
3817,street
3818,buildings
3819,glacier
3820,sea
3821,glacier
3822,forest
3823,sea
3824,forest
3825,street
3826,sea
3827,mountain
3828,buildings
3829,glacier
3830,forest
3831,sea
3832,buildings
3833,sea
3834,buildings
3835,buildings
3836,street
3837,glacier
3838,buildings
3839,forest
3840,buildings
3841,forest
3842,forest
3843,forest
3844,buildings
3845,glacier
3846,street
3847,buildings
3848,buildings
3849,forest
3850,sea
3851,sea
3852,mountain
3853,mountain
3854,street
3855,forest
3856,street
3857,sea
3858,sea
3859,glacier
3860,sea
3861,mountain
3862,sea
3863,buildings
3864,sea
3865,sea
3866,forest
3867,forest
3868,buildings
3869,glacier
3870,street
3871,buildings
3872,glacier
3873,street
3874,street
3875,forest
3876,forest
3877,buildings
3878,street
3879,street
3880,forest
3881,street
3882,forest
3883,forest
3884,forest
3885,mountain
3886,sea
3887,street
3888,sea
3889,buildings
3890,street
3891,glacier
3892,forest
3893,street
3894,street
3895,buildings
3896,sea
3897,mountain
3898,forest
3899,sea
3900,sea
3901,mountain
3902,mountain
3903,glacier
3904,glacier
3905,street
3906,forest
3907,street
3908,sea
3909,street
3910,sea
3911,sea
3912,sea
3913,street
3914,buildings
3915,forest
3916,sea
3917,buildings
3918,street
3919,forest
3920,forest
3921,glacier
3922,forest
3923,street
3924,buildings
3925,glacier
3926,sea
3927,sea
3928,glacier
3929,buildings
3930,glacier
3931,forest
3932,buildings
3933,glacier
3934,street
3935,sea
3936,forest
3937,street
3938,buildings
3939,buildings
3940,glacier
3941,mountain
3942,glacier
3943,street
3944,forest
3945,glacier
3946,buildings
3947,buildings
3948,sea
3949,glacier
3950,glacier
3951,sea
3952,street
3953,buildings
3954,forest
3955,glacier
3956,glacier
3957,buildings
3958,sea
3959,glacier
3960,forest
3961,buildings
3962,buildings
3963,glacier
3964,street
3965,sea
3966,sea
3967,buildings
3968,street
3969,buildings
3970,sea
3971,street
3972,street
3973,forest
3974,sea
3975,street
3976,sea
3977,sea
3978,glacier
3979,buildings
3980,buildings
3981,buildings
3982,sea
3983,buildings
3984,forest
3985,street
3986,forest
3987,buildings
3988,forest
3989,buildings
3990,forest
3991,sea
3992,forest
3993,forest
3994,glacier
3995,street
3996,street
3997,mountain
3998,forest
3999,glacier
4000,street
4001,street
4002,sea
4003,forest
4004,forest
4005,street
4006,street
4007,sea
4008,street
4009,sea
4010,street
4011,glacier
4012,sea
4013,sea
4014,forest
4015,glacier
4016,buildings
4017,sea
4018,buildings
4019,street
4020,sea
4021,street
4022,street
4023,glacier
4024,sea
4025,buildings
4026,glacier
4027,sea
4028,glacier
4029,street
4030,buildings
4031,sea
4032,buildings
4033,buildings
4034,glacier
4035,street
4036,forest
4037,sea
4038,sea
4039,forest
4040,sea
4041,mountain
4042,street
4043,street
4044,sea
4045,glacier
4046,glacier
4047,street
4048,sea
4049,buildings
4050,buildings
4051,sea
4052,forest
4053,street
4054,street
4055,street
4056,street
4057,street
4058,sea
4059,street
4060,buildings
4061,sea
4062,forest
4063,mountain
4064,mountain
4065,buildings
4066,buildings
4067,sea
4068,mountain
4069,buildings
4070,buildings
4071,street
4072,forest
4073,buildings
4074,buildings
4075,glacier
4076,sea
4077,mountain
4078,buildings
4079,forest
4080,glacier
4081,street
4082,sea
4083,sea
4084,sea
4085,buildings
4086,buildings
4087,mountain
4088,street
4089,mountain
4090,glacier
4091,sea
4092,glacier
4093,mountain
4094,glacier
4095,forest
4096,street
4097,sea
4098,forest
4099,street
4100,sea
4101,glacier
4102,sea
4103,forest
4104,sea
4105,street
4106,glacier
4107,sea
4108,sea
4109,mountain
4110,forest
4111,street
4112,sea
4113,buildings
4114,sea
4115,glacier
4116,buildings
4117,street
4118,forest
4119,street
4120,forest
4121,mountain
4122,buildings
4123,forest
4124,mountain
4125,glacier
4126,sea
4127,forest
4128,sea
4129,sea
4130,sea
4131,street
4132,sea
4133,glacier
4134,sea
4135,buildings
4136,buildings
4137,sea
4138,forest
4139,street
4140,glacier
4141,buildings
4142,sea
4143,buildings
4144,glacier
4145,glacier
4146,street
4147,street
4148,buildings
4149,street
4150,sea
4151,street
4152,sea
4153,sea
4154,street
4155,sea
4156,street
4157,forest
4158,street
4159,sea
4160,forest
4161,street
4162,glacier
4163,forest
4164,street
4165,sea
4166,street
4167,glacier
4168,sea
4169,glacier
4170,glacier
4171,glacier
4172,sea
4173,sea
4174,glacier
4175,glacier
4176,buildings
4177,sea
4178,buildings
4179,forest
4180,glacier
4181,forest
4182,forest
4183,street
4184,glacier
4185,buildings
4186,buildings
4187,buildings
4188,glacier
4189,glacier
4190,sea
4191,buildings
4192,glacier
4193,street
4194,buildings
4195,mountain
4196,sea
4197,sea
4198,street
4199,sea
4200,forest
4201,mountain
4202,buildings
4203,forest
4204,forest
4205,forest
4206,forest
4207,glacier
4208,mountain
4209,sea
4210,forest
4211,street
4212,street
4213,forest
4214,sea
4215,forest
4216,street
4217,glacier
4218,buildings
4219,glacier
4220,glacier
4221,buildings
4222,glacier
4223,glacier
4224,sea
4225,street
4226,buildings
4227,buildings
4228,buildings
4229,street
4230,buildings
4231,buildings
4232,sea
4233,glacier
4234,forest
4235,glacier
4236,street
4237,street
4238,buildings
4239,forest
4240,glacier
4241,glacier
4242,glacier
4243,buildings
4244,street
4245,street
4246,glacier
4247,buildings
4248,glacier
4249,mountain
4250,buildings
4251,glacier
4252,sea
4253,street
4254,buildings
4255,street
4256,street
4257,glacier
4258,street
4259,glacier
4260,forest
4261,glacier
4262,sea
4263,sea
4264,glacier
4265,buildings
4266,buildings
4267,forest
4268,street
4269,glacier
4270,buildings
4271,buildings
4272,forest
4273,forest
4274,forest
4275,sea
4276,street
4277,sea
4278,buildings
4279,street
4280,glacier
4281,glacier
4282,glacier
4283,glacier
4284,street
4285,sea
4286,buildings
4287,sea
4288,glacier
4289,forest
4290,sea
4291,glacier
4292,sea
4293,glacier
4294,street
4295,sea
4296,forest
4297,glacier
4298,sea
4299,glacier
4300,glacier
4301,buildings
4302,street
4303,buildings
4304,forest
4305,glacier
4306,buildings
4307,forest
4308,buildings
4309,glacier
4310,glacier
4311,forest
4312,street
4313,forest
4314,glacier
4315,sea
4316,street
4317,sea
4318,sea
4319,buildings
4320,forest
4321,forest
4322,glacier
4323,street
4324,glacier
4325,street
4326,street
4327,glacier
4328,buildings
4329,sea
4330,street
4331,street
4332,sea
4333,sea
4334,forest
4335,glacier
4336,sea
4337,sea
4338,street
4339,glacier
4340,glacier
4341,sea
4342,sea
4343,street
4344,forest
4345,street
4346,buildings
4347,buildings
4348,forest
4349,forest
4350,street
4351,forest
4352,sea
4353,sea
4354,buildings
4355,forest
4356,street
4357,street
4358,buildings
4359,street
4360,buildings
4361,mountain
4362,buildings
4363,forest
4364,forest
4365,sea
4366,glacier
4367,glacier
4368,forest
4369,mountain
4370,forest
4371,glacier
4372,glacier
4373,street
4374,street
4375,mountain
4376,street
4377,glacier
4378,street
4379,street
4380,forest
4381,forest
4382,forest
4383,street
4384,street
4385,street
4386,street
4387,forest
4388,sea
4389,buildings
4390,glacier
4391,forest
4392,buildings
4393,glacier
4394,buildings
4395,glacier
4396,sea
4397,glacier
4398,buildings
4399,buildings
4400,street
4401,buildings
4402,glacier
4403,buildings
4404,glacier
4405,buildings
4406,buildings
4407,forest
4408,street
4409,buildings
4410,forest
4411,forest
4412,forest
4413,sea
4414,glacier
4415,sea
4416,forest
4417,buildings
4418,forest
4419,buildings
4420,sea
4421,buildings
4422,street
4423,glacier
4424,forest
4425,street
4426,glacier
4427,buildings
4428,sea
4429,forest
4430,sea
4431,sea
4432,street
4433,street
4434,sea
4435,sea
4436,buildings
4437,glacier
4438,sea
4439,buildings
4440,glacier
4441,forest
4442,buildings
4443,buildings
4444,glacier
4445,glacier
4446,mountain
4447,street
4448,glacier
4449,buildings
4450,buildings
4451,buildings
4452,sea
4453,glacier
4454,glacier
4455,buildings
4456,street
4457,sea
4458,buildings
4459,forest
4460,glacier
4461,sea
4462,buildings
4463,sea
4464,glacier
4465,street
4466,buildings
4467,forest
4468,sea
4469,buildings
4470,glacier
4471,forest
4472,sea
4473,street
4474,sea
4475,glacier
4476,glacier
4477,buildings
4478,glacier
4479,buildings
4480,street
4481,forest
4482,forest
4483,forest
4484,forest
4485,buildings
4486,buildings
4487,street
4488,sea
4489,sea
4490,sea
4491,mountain
4492,buildings
4493,glacier
4494,mountain
4495,buildings
4496,mountain
4497,street
4498,buildings
4499,glacier
4500,buildings
4501,sea
4502,street
4503,glacier
4504,buildings
4505,sea
4506,sea
4507,glacier
4508,glacier
4509,buildings
4510,sea
4511,forest
4512,street
4513,glacier
4514,street
4515,street
4516,buildings
4517,glacier
4518,forest
4519,street
4520,buildings
4521,sea
4522,street
4523,buildings
4524,street
4525,forest
4526,street
4527,sea
4528,buildings
4529,street
4530,glacier
4531,forest
4532,buildings
4533,buildings
4534,mountain
4535,buildings
4536,buildings
4537,sea
4538,glacier
4539,street
4540,sea
4541,glacier
4542,glacier
4543,street
4544,buildings
4545,forest
4546,buildings
4547,glacier
4548,buildings
4549,forest
4550,buildings
4551,sea
4552,sea
4553,street
4554,forest
4555,glacier
4556,glacier
4557,street
4558,sea
4559,forest
4560,street
4561,glacier
4562,glacier
4563,sea
4564,street
4565,sea
4566,sea
4567,sea
4568,sea
4569,forest
4570,forest
4571,sea
4572,sea
4573,street
4574,street
4575,sea
4576,glacier
4577,street
4578,sea
4579,glacier
4580,glacier
4581,glacier
4582,buildings
4583,street
4584,buildings
4585,street
4586,forest
4587,buildings
4588,glacier
4589,buildings
4590,sea
4591,buildings
4592,forest
4593,glacier
4594,street
4595,forest
4596,sea
4597,buildings
4598,glacier
4599,buildings
4600,glacier
4601,buildings
4602,forest
4603,sea
4604,forest
4605,buildings
4606,buildings
4607,glacier
4608,mountain
4609,forest
4610,buildings
4611,buildings
4612,glacier
4613,sea
4614,sea
4615,buildings
4616,street
4617,forest
4618,street
4619,buildings
4620,street
4621,street
4622,glacier
4623,buildings
4624,sea
4625,glacier
4626,street
4627,sea
4628,forest
4629,sea
4630,sea
4631,glacier
4632,glacier
4633,buildings
4634,sea
4635,buildings
4636,street
4637,forest
4638,street
4639,street
4640,sea
4641,buildings
4642,glacier
4643,sea
4644,buildings
4645,street
4646,sea
4647,forest
4648,street
4649,buildings
4650,glacier
